"reportDate","gameDate","gameTime","gameMatchup","teamName","playerName","playerStatus","playerReason"
"2021-10-10","2021-10-10","06:00 (ET)","SAS@ORL","Orlando Magic","Carter-Williams, Michael","Out","Injury/Illness - Left Ankle; Injury Rehabilitation"
"2021-10-10","2021-10-10","06:00 (ET)","SAS@ORL","Orlando Magic","Fultz, Markelle","Out","Injury/Illness - Left Knee; Injury Rehabilitation"
"2021-10-10","2021-10-10","06:00 (ET)","SAS@ORL","Orlando Magic","Isaac, Jonathan","Out","Injury/Illness - Left Knee; Injury Rehabilitation"
"2021-10-10","2021-10-10","06:00 (ET)","SAS@ORL","Orlando Magic","Okeke, Chuma","Out","Injury/Illness - Right Hip; Bone Bruise"
"2021-10-10","2021-10-10","06:00 (ET)","SAS@ORL","San Antonio Spurs","Bates-Diop, Keita","Available","Injury/Illness - Left Hamstring; Tightness"
"2021-10-10","2021-10-10","06:00 (ET)","SAS@ORL","San Antonio Spurs","Collins, Zach","Out","Injury/Illness - Left Ankle; Stress Fracture Sugery"
"2021-10-10","2021-10-10","06:00 (ET)","SAS@ORL","San Antonio Spurs","Jones, Tre","Out","Injury/Illness - Left Ankle; Sprain"
"2021-10-10","2021-10-10","06:00 (ET)","SAS@ORL","San Antonio Spurs","Landale, Jock","Out","Injury/Illness -  ; Concussion Protocol"
"2021-10-10","2021-10-10","07:00 (ET)","CHI@CLE","Chicago Bulls","Bradley, Tony","Out","Injury/Illness - Left Low Back; Strain"
"2021-10-10","2021-10-10","07:00 (ET)","CHI@CLE","Chicago Bulls","White, Coby","Out","Injury/Illness - Left Shoulder; Surgery"
"2021-10-10","2021-10-10","07:00 (ET)","CHI@CLE","Chicago Bulls","Williams, Patrick","Out","Injury/Illness - Left Ankle; Sprain"
"2021-10-10","2021-10-10","07:00 (ET)","CHI@CLE","Cleveland Cavaliers","Garland, Darius","Out","Injury/Illness - Illness; Illness"
"2021-10-10","2021-10-10","07:00 (ET)","CHI@CLE","Cleveland Cavaliers","Sexton, Collin","Out","Injury/Illness - Right Shoulder; Sprain"
"2021-10-10","2021-10-10","07:30 (ET)","OKC@MIL","Milwaukee Bucks","Allen, Grayson","Available","Injury/Illness - Left Knee; Soreness"
"2021-10-10","2021-10-10","07:30 (ET)","OKC@MIL","Milwaukee Bucks","Antetokounmpo, Giannis","Available","Injury/Illness - Left Knee; Soreness"
"2021-10-10","2021-10-10","07:30 (ET)","OKC@MIL","Milwaukee Bucks","DiVincenzo, Donte","Out","Injury/Illness - Left Ankle; Reconstruction surgery"
"2021-10-10","2021-10-10","07:30 (ET)","OKC@MIL","Milwaukee Bucks","Hill, George","Out","Injury/Illness - Body; Illness"
"2021-10-10","2021-10-10","07:30 (ET)","OKC@MIL","Milwaukee Bucks","Holiday, Jrue","Available","Injury/Illness - Left Knee; Soreness"
"2021-10-10","2021-10-10","07:30 (ET)","OKC@MIL","Milwaukee Bucks","Hood, Rodney","Out","Injury/Illness - Right Midfoot; Soreness"
"2021-10-10","2021-10-10","07:30 (ET)","OKC@MIL","Milwaukee Bucks","Middleton, Khris","Available","Injury/Illness - Bilateral Hamstring; Soreness"
"2021-10-10","2021-10-10","07:30 (ET)","OKC@MIL","Milwaukee Bucks","Ojeleye, Semi","Out","Injury/Illness - Left Calf; Strain"
"2021-10-10","2021-10-10","07:30 (ET)","OKC@MIL","Milwaukee Bucks","Portis, Bobby","Out","Injury/Illness - Left Hamstring; Strain"
"2021-10-10","2021-10-10","07:30 (ET)","OKC@MIL","Oklahoma City Thunder","Favors, Derrick","Out","Return to Competition Reconditioning"
"2021-10-10","2021-10-10","07:30 (ET)","OKC@MIL","Oklahoma City Thunder","Krejci, Vit","Out","Personal Reasons"
"2021-10-10","2021-10-10","07:30 (ET)","OKC@MIL","Oklahoma City Thunder","Williams, Kenrich","Out","Injury/Illness - Right Great Toe; Sprain"
"2021-10-10","2021-10-10","10:00 (ET)","PHX@LAL","Los Angeles Lakers","Ariza, Trevor","Out","Injury/Illness - Right Ankle; Right Ankle Surgery"
"2021-10-10","2021-10-10","10:00 (ET)","PHX@LAL","Los Angeles Lakers","Horton-Tucker, Talen","Out","Injury/Illness - Right Thumb; Right Thumb Sprain"
"2021-10-10","2021-10-10","10:00 (ET)","PHX@LAL","Los Angeles Lakers","Monk, Malik","Out","Injury/Illness - Right Groin; Right Groin Strain"
"2021-10-10","2021-10-10","10:00 (ET)","PHX@LAL","Phoenix Suns","Booker, Devin","Out","Return to Competition Reconditioning"
"2021-10-10","2021-10-10","10:00 (ET)","PHX@LAL","Phoenix Suns","Nader, Abdel","Probable","Injury/Illness - Right Knee; Soreness"
"2021-10-10","2021-10-10","10:00 (ET)","PHX@LAL","Phoenix Suns","Saric, Dario","Out","Injury/Illness - Right Knee; Rehab"
"2021-10-10","2021-10-11","07:00 (ET)","HOU@TOR","Houston Rockets","Gordon, Eric","Doubtful","Injury/Illness - Left Ankle; Soreness"
"2021-10-10","2021-10-11","07:00 (ET)","HOU@TOR","Houston Rockets","Tate, Jae'Sean","Probable","Injury/Illness - Back; Tightness"
"2021-10-10","2021-10-11","07:00 (ET)","HOU@TOR","Toronto Raptors","Boucher, Chris","Out","Injury/Illness - Left Finger; Dislocation - middle"
"2021-10-10","2021-10-11","07:00 (ET)","HOU@TOR","Toronto Raptors","Siakam, Pascal","Out","Injury/Illness - Left Shoulder; Surgery - rehabilitation"
"2021-10-10","2021-10-11","07:00 (ET)","HOU@TOR","Toronto Raptors","Watanabe, Yuta","Out","Injury/Illness - Left Calf; Strain"
"2021-10-10","2021-10-11","07:30 (ET)","CHA@MIA","Charlotte Hornets","Hayward, Gordon","Out","Health and Safety Protocols"
"2021-10-10","2021-10-11","07:30 (ET)","CHA@MIA","Charlotte Hornets","Oubre Jr., Kelly","Doubtful","Injury/Illness - Right Ankle; Sprain"
"2021-10-10","2021-10-11","07:30 (ET)","CHA@MIA","Charlotte Hornets","Plumlee, Mason","Out","Health and Safety Protocols"
"2021-10-10","2021-10-11","07:30 (ET)","CHA@MIA","Charlotte Hornets","Rozier, Terry","Out","Injury/Illness - Left Ankle; Sprain"
"2021-10-10","2021-10-11","07:30 (ET)","CHA@MIA","Miami Heat","Oladipo, Victor","Out","Injury/Illness - Right Knee; Surgery Rehabilitation"
"2021-10-10","2021-10-11","08:00 (ET)","BKN@PHI","Brooklyn Nets","Cacok, Devontae","Out","Injury/Illness - Right Groin; Soreness"
"2021-10-10","2021-10-11","08:00 (ET)","BKN@PHI","Brooklyn Nets","Irving, Kyrie","Out","Not With Team"
"2021-10-10","2021-10-11","08:00 (ET)","BKN@PHI","Philadelphia 76ers","Curry, Seth","Out","Rest"
"2021-10-10","2021-10-11","08:00 (ET)","BKN@PHI","Philadelphia 76ers","Harris, Tobias","Out","Injury/Illness - Right Knee; Soreness"
"2021-10-10","2021-10-11","08:00 (ET)","BKN@PHI","Philadelphia 76ers","Milton, Shake","Out","Injury/Illness - Right Ankle; Sprain"
