"reportDate","gameDate","gameTime","gameMatchup","teamName","playerName","playerStatus","playerReason"
"2021-10-29","2021-10-29","07:00 (ET)","ORL@TOR","Orlando Magic","Carter-Williams, Michael","Out","Injury/Illness - Left Ankle; Injury recovery"
"2021-10-29","2021-10-29","07:00 (ET)","ORL@TOR","Orlando Magic","Fultz, Markelle","Out","Injury/Illness - Left Knee; Injury recovery"
"2021-10-29","2021-10-29","07:00 (ET)","ORL@TOR","Orlando Magic","Isaac, Jonathan","Out","Injury/Illness - Left Knee; Injury recovery"
"2021-10-29","2021-10-29","07:00 (ET)","ORL@TOR","Orlando Magic","Moore, E'Twaun","Out","Injury/Illness - Left Knee; Sprain"
"2021-10-29","2021-10-29","07:00 (ET)","ORL@TOR","Orlando Magic","Mulder, Mychal","Out","G League - Two-Way"
"2021-10-29","2021-10-29","07:00 (ET)","ORL@TOR","Orlando Magic","Okeke, Chuma","Out","Injury/Illness - Right Hip; Bone bruise"
"2021-10-29","2021-10-29","07:00 (ET)","ORL@TOR","Toronto Raptors","Siakam, Pascal","Out","Injury/Illness - Left Shoulder; Injury recovery"
"2021-10-29","2021-10-29","07:00 (ET)","ORL@TOR","Toronto Raptors","Watanabe, Yuta","Out","Injury/Illness - Left Calf; Strain"
"2021-10-29","2021-10-29","07:30 (ET)","CHA@MIA","Charlotte Hornets","Carey Jr., Vernon","Out","G League - On Assignment"
"2021-10-29","2021-10-29","07:30 (ET)","CHA@MIA","Charlotte Hornets","Kulboka, Arnoldas","Out","G League - Two-Way"
"2021-10-29","2021-10-29","07:30 (ET)","CHA@MIA","Charlotte Hornets","Lewis, Scottie","Out","G League - Two-Way"
"2021-10-29","2021-10-29","07:30 (ET)","CHA@MIA","Charlotte Hornets","Rozier, Terry","Out","Injury/Illness - Right Ankle; Sprain"
"2021-10-29","2021-10-29","07:30 (ET)","CHA@MIA","Charlotte Hornets","Thor, JT","Out","G League - On Assignment"
"2021-10-29","2021-10-29","07:30 (ET)","CHA@MIA","Charlotte Hornets","Washington, P.J.","Available","Injury/Illness - Right Knee; Sprain"
"2021-10-29","2021-10-29","07:30 (ET)","CHA@MIA","Miami Heat","Adebayo, Bam","Questionable","Injury/Illness - Left Knee; Bruise"
"2021-10-29","2021-10-29","07:30 (ET)","CHA@MIA","Miami Heat","Garrett, Marcus","Out","G League - Two-Way"
"2021-10-29","2021-10-29","07:30 (ET)","CHA@MIA","Miami Heat","Lowry, Kyle","Probable","Injury/Illness - Right Elbow; Bursitis"
"2021-10-29","2021-10-29","07:30 (ET)","CHA@MIA","Miami Heat","Oladipo, Victor","Out","Injury/Illness - Right Knee; Injury recovery"
"2021-10-29","2021-10-29","07:30 (ET)","IND@BKN","Brooklyn Nets","Claxton, Nic","Out","Injury/Illness - N/a; Illness (non-covid)"
"2021-10-29","2021-10-29","07:30 (ET)","IND@BKN","Brooklyn Nets","Irving, Kyrie","Out","Ineligible To Play"
"2021-10-29","2021-10-29","07:30 (ET)","IND@BKN","Indiana Pacers","Brogdon, Malcolm","Out","Injury/Illness - Left Hamstring; Sore"
"2021-10-29","2021-10-29","07:30 (ET)","IND@BKN","Indiana Pacers","Jackson, Isaiah","Out","Injury/Illness - Left Knee; Soreness"
"2021-10-29","2021-10-29","07:30 (ET)","IND@BKN","Indiana Pacers","LeVert, Caris","Out","Injury/Illness - Back; Sore"
"2021-10-29","2021-10-29","07:30 (ET)","IND@BKN","Indiana Pacers","Martin, Kelan","Out","Injury/Illness - Left Hamstring; Strain"
"2021-10-29","2021-10-29","07:30 (ET)","IND@BKN","Indiana Pacers","Warren, T.J.","Out","Injury/Illness - Left Navicular; Fracture"
"2021-10-29","2021-10-29","08:00 (ET)","SAC@NOP","New Orleans Pelicans","Hart, Josh","Available","Injury/Illness - Right Quadriceps; Tendinosis"
"2021-10-29","2021-10-29","08:00 (ET)","SAC@NOP","New Orleans Pelicans","Temple, Garrett","Out","Injury/Illness - Left Ankle; Sprain"
"2021-10-29","2021-10-29","08:00 (ET)","SAC@NOP","New Orleans Pelicans","Williamson, Zion","Out","Injury/Illness - Right Foot; Fracture"
"2021-10-29","2021-10-29","08:00 (ET)","SAC@NOP","Sacramento Kings","King, Louis","Out","G League - Two-Way"
"2021-10-29","2021-10-29","08:00 (ET)","SAC@NOP","Sacramento Kings","Queta, Neemias","Out","G League - Two-Way"
"2021-10-29","2021-10-29","08:00 (ET)","SAC@NOP","Sacramento Kings","Ramsey, Jahmi'us","Out","G League - On Assignment"
"2021-10-29","2021-10-29","08:00 (ET)","SAC@NOP","Sacramento Kings","Woodard II, Robert","Out","G League - On Assignment"
"2021-10-29","2021-10-29","10:00 (ET)","DAL@DEN","Dallas Mavericks","Brown, Sterling","Out","Injury/Illness - Left Ankle; Sprain"
"2021-10-29","2021-10-29","10:00 (ET)","DAL@DEN","Dallas Mavericks","Marjanovic, Boban","Probable","Injury/Illness - Low Back; Tightness"
"2021-10-29","2021-10-29","10:00 (ET)","DAL@DEN","Dallas Mavericks","Porzingis, Kristaps","Out","Injury/Illness - Low Back; Tightness"
"2021-10-29","2021-10-29","10:00 (ET)","DAL@DEN","Denver Nuggets","Cancar, Vlatko","Out","Injury/Illness - Left Hip; Strain"
"2021-10-29","2021-10-29","10:00 (ET)","DAL@DEN","Denver Nuggets","Jokic, Nikola","Questionable","Injury/Illness - Right Knee; Contusion"
"2021-10-29","2021-10-29","10:00 (ET)","DAL@DEN","Denver Nuggets","Murray, Jamal","Out","Injury/Illness - Left Knee; Injury Recovery"
"2021-10-29","2021-10-29","10:00 (ET)","LAC@POR","LA Clippers","Boston Jr., Brandon","Out","G League - On Assignment"
"2021-10-29","2021-10-29","10:00 (ET)","LAC@POR","LA Clippers","Ibaka, Serge","Out","Injury/Illness - Low Back; Injury Recovery"
"2021-10-29","2021-10-29","10:00 (ET)","LAC@POR","LA Clippers","Johnson, Keon","Questionable","Injury/Illness - Illness; N/A"
"2021-10-29","2021-10-29","10:00 (ET)","LAC@POR","LA Clippers","Leonard, Kawhi","Out","Injury/Illness - Right Knee; ACL - injury recovery"
"2021-10-29","2021-10-29","10:00 (ET)","LAC@POR","LA Clippers","Morris Sr., Marcus","Out","Injury/Illness - Left Knee; Injury Maintenance"
"2021-10-29","2021-10-29","10:00 (ET)","LAC@POR","LA Clippers","Preston, Jason","Out","Injury/Illness - Right Foot; Injury Recovery"
"2021-10-29","2021-10-29","10:00 (ET)","LAC@POR","Portland Trail Blazers","Powell, Norman","Available","Injury/Illness - Left Patellar; Tendinopathy"
"2021-10-29","2021-10-29","10:00 (ET)","LAC@POR","Portland Trail Blazers","Snell, Tony","Out","Injury/Illness - Left Foot; Sprain"
"2021-10-29","2021-10-29","10:30 (ET)","CLE@LAL","Cleveland Cavaliers","Fall, Tacko","Out","G League - Two-Way"
"2021-10-29","2021-10-29","10:30 (ET)","CLE@LAL","Cleveland Cavaliers","Nembhard Jr., RJ","Out","G League - Two-Way"
"2021-10-29","2021-10-29","10:30 (ET)","CLE@LAL","Cleveland Cavaliers","Okoro, Isaac","Out","Injury/Illness - Left Hamstring; Strain"
"2021-10-29","2021-10-29","10:30 (ET)","CLE@LAL","Cleveland Cavaliers","Pangos, Kevin","Out","Personal Reasons"
"2021-10-29","2021-10-29","10:30 (ET)","CLE@LAL","Los Angeles Lakers","Ariza, Trevor","Out","Injury/Illness - Right Ankle; Injury recovery"
"2021-10-29","2021-10-29","10:30 (ET)","CLE@LAL","Los Angeles Lakers","Davis, Anthony","Probable","Injury/Illness - Right Knee; Soreness"
"2021-10-29","2021-10-29","10:30 (ET)","CLE@LAL","Los Angeles Lakers","Doumbouya, Sekou","Questionable","G League - Two-Way"
"2021-10-29","2021-10-29","10:30 (ET)","CLE@LAL","Los Angeles Lakers","Ellington, Wayne","Questionable","Injury/Illness - Left Hamstring; Strain"
"2021-10-29","2021-10-29","10:30 (ET)","CLE@LAL","Los Angeles Lakers","Horton-Tucker, Talen","Out","Injury/Illness - Right Thumb; Injury recovery"
"2021-10-29","2021-10-29","10:30 (ET)","CLE@LAL","Los Angeles Lakers","Huff, Jay","Questionable","G League - Two-Way"
"2021-10-29","2021-10-29","10:30 (ET)","CLE@LAL","Los Angeles Lakers","James, LeBron","Questionable","Injury/Illness - Right Ankle; Soreness"
"2021-10-29","2021-10-29","10:30 (ET)","CLE@LAL","Los Angeles Lakers","Monk, Malik","Probable","Injury/Illness - Common cold; Symptoms"
"2021-10-29","2021-10-29","10:30 (ET)","CLE@LAL","Los Angeles Lakers","Nunn, Kendrick","Out","Injury/Illness - Right Knee; Bone bruise"
"2021-10-29","2021-10-29","10:30 (ET)","CLE@LAL","Los Angeles Lakers","Rondo, Rajon","Probable","Injury/Illness - Right Ankle; Soreness"
"2021-10-29","2021-10-30","05:00 (ET)","BOS@WAS","Boston Celtics","Fernando, Bruno","Out","G League - On Assignment"
"2021-10-29","2021-10-30","05:00 (ET)","BOS@WAS","Boston Celtics","Hauser, Sam","Out","G League - Two-Way"
"2021-10-29","2021-10-30","05:00 (ET)","BOS@WAS","Boston Celtics","Langford, Romeo","Questionable","Injury/Illness - Left Calf; Tightness"
"2021-10-29","2021-10-30","05:00 (ET)","BOS@WAS","Boston Celtics","Smart, Marcus","Out","Injury/Illness - Illness; Non-COVID"
"2021-10-29","2021-10-30","05:00 (ET)","BOS@WAS","Boston Celtics","Thomas, Brodric","Out","G League - Two-Way"
"2021-10-29","2021-10-30","05:00 (ET)","BOS@WAS","Washington Wizards","Bryant, Thomas","Out","Injury/Illness - Left Knee; Left ACL injury recovery"
"2021-10-29","2021-10-30","05:00 (ET)","BOS@WAS","Washington Wizards","Gafford, Daniel","Doubtful","Injury/Illness - Right Quad; Right quad contusion"
"2021-10-29","2021-10-30","05:00 (ET)","BOS@WAS","Washington Wizards","Gill, Anthony","Out","Injury/Illness - Right Calf; Right calf strain"
"2021-10-29","2021-10-30","05:00 (ET)","BOS@WAS","Washington Wizards","Hachimura, Rui","Out","Not With Team"
"2021-10-29","2021-10-30","05:00 (ET)","BOS@WAS","Washington Wizards","Winston, Cassius","Out","Injury/Illness - Left Hamstring; Left hamstring strain"
"2021-10-29","2021-10-30","05:00 (ET)","NYK@NOP","New Orleans Pelicans",NA,NA,NA
"2021-10-29","2021-10-30","05:00 (ET)","NYK@NOP","New York Knicks","Noel, Nerlens","Out","Injury/Illness - Left Knee; Sore"
"2021-10-29","2021-10-30","05:00 (ET)","NYK@NOP","New York Knicks","Samanic, Luka","Out","G League - Two-Way"
"2021-10-29","2021-10-30","05:00 (ET)","ORL@DET","Detroit Pistons","Grant, Jerami","Probable","Injury/Illness - Right Oblique; Contusion"
"2021-10-29","2021-10-30","05:00 (ET)","ORL@DET","Detroit Pistons","Livers, Isaiah","Out","Injury/Illness - Right Foot; Injury recovery"
"2021-10-29","2021-10-30","05:00 (ET)","ORL@DET","Detroit Pistons","Smith, Chris","Out","G League - Two-Way"
"2021-10-29","2021-10-30","05:00 (ET)","ORL@DET","Orlando Magic",NA,NA,NA
"2021-10-29","2021-10-30","07:30 (ET)","ATL@PHI","Atlanta Hawks","Bogdanovic, Bogdan","Probable","Injury/Illness - Right Ankle; Soreness"
"2021-10-29","2021-10-30","07:30 (ET)","ATL@PHI","Atlanta Hawks","Okongwu, Onyeka","Out","Injury/Illness - Right Shoulder; Injury Recovery"
"2021-10-29","2021-10-30","07:30 (ET)","ATL@PHI","Philadelphia 76ers","Embiid, Joel","Questionable","Injury/Illness - Right Knee; Soreness"
"2021-10-29","2021-10-30","07:30 (ET)","ATL@PHI","Philadelphia 76ers","Henry, Aaron","Out","G League - Two-Way"
"2021-10-29","2021-10-30","07:30 (ET)","ATL@PHI","Philadelphia 76ers","Riller, Grant","Out","Injury/Illness - Left Knee; Injury recovery"
"2021-10-29","2021-10-30","07:30 (ET)","ATL@PHI","Philadelphia 76ers","Simmons, Ben","Out","Personal Reasons"
"2021-10-29","2021-10-30","07:30 (ET)","ATL@PHI","Philadelphia 76ers","Springer, Jaden","Out","G League - On Assignment"
"2021-10-29","2021-10-30","07:30 (ET)","TOR@IND","Indiana Pacers",NA,NA,NA
"2021-10-29","2021-10-30","07:30 (ET)","TOR@IND","Toronto Raptors",NA,NA,NA
"2021-10-29","2021-10-30","08:00 (ET)","MIA@MEM","Memphis Grizzlies","Anderson, Kyle","Questionable","Injury/Illness - Right Calf; Soreness"
"2021-10-29","2021-10-30","08:00 (ET)","MIA@MEM","Memphis Grizzlies","Brooks, Dillon","Out","Injury/Illness - Left Hand; Fracture Recovery"
"2021-10-29","2021-10-30","08:00 (ET)","MIA@MEM","Miami Heat",NA,NA,NA
"2021-10-29","2021-10-30","08:00 (ET)","SAS@MIL","Milwaukee Bucks","DiVincenzo, Donte","Out","Injury/Illness - Left Ankle; Injury recovery"
"2021-10-29","2021-10-30","08:00 (ET)","SAS@MIL","Milwaukee Bucks","Holiday, Jrue","Out","Injury/Illness - Left Ankle; Sprain"
"2021-10-29","2021-10-30","08:00 (ET)","SAS@MIL","Milwaukee Bucks","Lopez, Brook","Out","Injury/Illness - Back; Soreness"
"2021-10-29","2021-10-30","08:00 (ET)","SAS@MIL","Milwaukee Bucks","Portis, Bobby","Out","Return to Competition Reconditioning"
"2021-10-29","2021-10-30","08:00 (ET)","SAS@MIL","San Antonio Spurs","Cacok, Devontae","Out","G League - Two-Way"
"2021-10-29","2021-10-30","08:00 (ET)","SAS@MIL","San Antonio Spurs","Collins, Zach","Out","Injury/Illness - Left Ankle; Stress Fracture"
"2021-10-29","2021-10-30","08:00 (ET)","SAS@MIL","San Antonio Spurs","McDermott, Doug","Out","Injury/Illness - Right Knee; Inflammation"
"2021-10-29","2021-10-30","08:00 (ET)","SAS@MIL","San Antonio Spurs","Primo, Joshua","Out","G League - On Assignment"
"2021-10-29","2021-10-30","08:00 (ET)","SAS@MIL","San Antonio Spurs","Wieskamp, Joe","Out","G League - Two-Way"
"2021-10-29","2021-10-30","08:00 (ET)","UTA@CHI","Chicago Bulls","Dotson, Devon","Out","G League - Two-Way"
"2021-10-29","2021-10-30","08:00 (ET)","UTA@CHI","Chicago Bulls","LaVine, Zach","Available","Injury/Illness - Left Thumb; Sprain"
"2021-10-29","2021-10-30","08:00 (ET)","UTA@CHI","Chicago Bulls","Simonovic, Marko","Out","G League - On Assignment"
"2021-10-29","2021-10-30","08:00 (ET)","UTA@CHI","Chicago Bulls","White, Coby","Out","Injury/Illness - Left Shoulder; Injury Management"
"2021-10-29","2021-10-30","08:00 (ET)","UTA@CHI","Chicago Bulls","Williams, Patrick","Out","Injury/Illness - Left Wrist; Ligament Tear"
"2021-10-29","2021-10-30","08:00 (ET)","UTA@CHI","Utah Jazz","Azubuike, Udoka","Out","G League - On Assignment"
"2021-10-29","2021-10-30","08:00 (ET)","UTA@CHI","Utah Jazz","Conley, Mike","Out","Injury/Illness - Right Knee; Injury Maintenance"
"2021-10-29","2021-10-30","08:00 (ET)","UTA@CHI","Utah Jazz","Gay, Rudy","Out","Injury/Illness - Right Heel; Injury Recovery"
"2021-10-29","2021-10-30","08:00 (ET)","UTA@CHI","Utah Jazz","Oni, Miye","Probable","Injury/Illness - N/A; non-COVID illness"
"2021-10-29","2021-10-30","08:00 (ET)","UTA@CHI","Utah Jazz","Paschall, Eric","Probable","Injury/Illness - N/A; Facial Infection"
"2021-10-29","2021-10-30","08:00 (ET)","UTA@CHI","Utah Jazz","Whiteside, Hassan","Probable","Injury/Illness - Right Hand; Contusion"
"2021-10-29","2021-10-30","08:30 (ET)","OKC@GSW","Golden State Warriors","Dowtin, Jeff","Out","G League - Two-Way"
"2021-10-29","2021-10-30","08:30 (ET)","OKC@GSW","Golden State Warriors","Kuminga, Jonathan","Probable","Injury/Illness - Right Patellar Tendon; Strain"
"2021-10-29","2021-10-30","08:30 (ET)","OKC@GSW","Golden State Warriors","Lee, Damion","Questionable","Injury/Illness - Right Shoulder; Contusion"
"2021-10-29","2021-10-30","08:30 (ET)","OKC@GSW","Golden State Warriors","Thompson, Klay","Out","Injury/Illness - Right Achilles Tendon; Injury Recovery"
"2021-10-29","2021-10-30","08:30 (ET)","OKC@GSW","Golden State Warriors","Toscano-Anderson, Juan","Questionable","Injury/Illness - Left Ankle; Sprain"
"2021-10-29","2021-10-30","08:30 (ET)","OKC@GSW","Golden State Warriors","Wiseman, James","Out","Injury/Illness - Right Knee; Injury Recovery"
"2021-10-29","2021-10-30","08:30 (ET)","OKC@GSW","Oklahoma City Thunder","Krejci, Vit","Out","G League - On Assignment"
"2021-10-29","2021-10-30","08:30 (ET)","OKC@GSW","Oklahoma City Thunder","Mann, Tre","Out","G League - On Assignment"
"2021-10-29","2021-10-30","08:30 (ET)","OKC@GSW","Oklahoma City Thunder","Watson, Paul","Out","G League - Two-Way"
"2021-10-29","2021-10-30","08:30 (ET)","OKC@GSW","Oklahoma City Thunder","Wiggins, Aaron","Out","G League - Two-Way"
"2021-10-29","2021-10-30","08:30 (ET)","DEN@MIN","Denver Nuggets",NA,NA,NA
"2021-10-29","2021-10-30","08:30 (ET)","DEN@MIN","Minnesota Timberwolves","Wright IV, McKinley","Out","G League - Two-Way"
"2021-10-29","2021-10-30","08:30 (ET)","CLE@PHX","Cleveland Cavaliers",NA,NA,NA
"2021-10-29","2021-10-30","08:30 (ET)","CLE@PHX","Phoenix Suns","Payne, Cameron","Out","Injury/Illness - Right Hamstring; Strain"
"2021-10-29","2021-10-30","08:30 (ET)","CLE@PHX","Phoenix Suns","Saric, Dario","Out","Injury/Illness - Right Acl; Tear"
