"reportDate","gameDate","gameTime","gameMatchup","teamName","playerName","playerStatus","playerReason"
"2021-10-12","2021-10-12","07:00 (ET)","TOR@WAS","Toronto Raptors","Anunoby, OG","Out","Rest"
"2021-10-12","2021-10-12","07:00 (ET)","TOR@WAS","Toronto Raptors","Boucher, Chris","Out","Injury/Illness - Left Finger; Dislocation - middle"
"2021-10-12","2021-10-12","07:00 (ET)","TOR@WAS","Toronto Raptors","Siakam, Pascal","Out","Injury/Illness - Left Shoulder; Surgery - rehabilitation"
"2021-10-12","2021-10-12","07:00 (ET)","TOR@WAS","Toronto Raptors","VanVleet, Fred","Out","Rest"
"2021-10-12","2021-10-12","07:00 (ET)","TOR@WAS","Toronto Raptors","Watanabe, Yuta","Out","Injury/Illness - Left Calf; Strain"
"2021-10-12","2021-10-12","07:00 (ET)","TOR@WAS","Washington Wizards","Bryant, Thomas","Out","Injury/Illness - Left Knee; Left ACL injury"
"2021-10-12","2021-10-12","07:00 (ET)","TOR@WAS","Washington Wizards","Hachimura, Rui","Out","Personal Reasons"
"2021-10-12","2021-10-12","07:00 (ET)","TOR@WAS","Washington Wizards","Winston, Cassius","Out","Injury/Illness - Left Hamstring; Left hamstring strain"
"2021-10-12","2021-10-12","10:30 (ET)","GSW@LAL","Golden State Warriors","Kuminga, Jonathan","Out","Injury/Illness - Right Knee; Patellar Tendon Strain"
"2021-10-12","2021-10-12","10:30 (ET)","GSW@LAL","Golden State Warriors","Thompson, Klay","Out","Injury/Illness - Right Achilles Tendon; Repair"
"2021-10-12","2021-10-12","10:30 (ET)","GSW@LAL","Golden State Warriors","Wiseman, James","Out","Injury/Illness - Right Knee; Meniscus Tear"
"2021-10-12","2021-10-12","10:30 (ET)","GSW@LAL","Los Angeles Lakers","Ariza, Trevor","Out","Injury/Illness - Right Ankle; Right Ankle Rehab"
"2021-10-12","2021-10-12","10:30 (ET)","GSW@LAL","Los Angeles Lakers","Ellington, Wayne","Out","Injury/Illness - Left Hamstring; Left Hamstring Soreness"
