"reportDate","gameDate","gameTime","gameMatchup","teamName","playerName","playerStatus","playerReason"
"2021-10-30","2021-10-30","05:00 (ET)","BOS@WAS","Boston Celtics","Fernando, Bruno","Out","G League - On Assignment"
"2021-10-30","2021-10-30","05:00 (ET)","BOS@WAS","Boston Celtics","Hauser, Sam","Out","G League - Two-Way"
"2021-10-30","2021-10-30","05:00 (ET)","BOS@WAS","Boston Celtics","Langford, Romeo","Available","Injury/Illness - Left Calf; Tightness"
"2021-10-30","2021-10-30","05:00 (ET)","BOS@WAS","Boston Celtics","Richardson, Josh","Available","Injury/Illness - Low Back; Spasm"
"2021-10-30","2021-10-30","05:00 (ET)","BOS@WAS","Boston Celtics","Smart, Marcus","Out","Injury/Illness - Illness; Non-COVID"
"2021-10-30","2021-10-30","05:00 (ET)","BOS@WAS","Boston Celtics","Thomas, Brodric","Out","G League - Two-Way"
"2021-10-30","2021-10-30","05:00 (ET)","BOS@WAS","Boston Celtics","Williams III, Robert","Out","Injury/Illness - Illness; Non-COVID"
"2021-10-30","2021-10-30","05:00 (ET)","BOS@WAS","Washington Wizards","Bryant, Thomas","Out","Injury/Illness - Left Knee; Left ACL injury recovery"
"2021-10-30","2021-10-30","05:00 (ET)","BOS@WAS","Washington Wizards","Gafford, Daniel","Out","Injury/Illness - Right Quad; Right quad contusion"
"2021-10-30","2021-10-30","05:00 (ET)","BOS@WAS","Washington Wizards","Gill, Anthony","Out","Injury/Illness - Right Calf; Right calf strain"
"2021-10-30","2021-10-30","05:00 (ET)","BOS@WAS","Washington Wizards","Hachimura, Rui","Out","Not With Team"
"2021-10-30","2021-10-30","05:00 (ET)","BOS@WAS","Washington Wizards","Winston, Cassius","Out","Injury/Illness - Left Hamstring; Left hamstring strain"
"2021-10-30","2021-10-30","07:00 (ET)","NYK@NOP","New Orleans Pelicans","Hart, Josh","Available","Injury/Illness - Right Quadriceps; Tendinosis"
"2021-10-30","2021-10-30","07:00 (ET)","NYK@NOP","New Orleans Pelicans","Hommes, Daulton","Out","Injury/Illness - Right Fibular; Stress Fracture"
