"reportDate","gameDate","gameTime","gameMatchup","teamName","playerName","playerStatus","playerReason"
"2021-10-27","2021-10-27","07:00 (ET)","CHA@ORL","Charlotte Hornets","Rozier, Terry","Out","Injury/Illness - Right Ankle; Sprain"
"2021-10-27","2021-10-27","07:00 (ET)","CHA@ORL","Charlotte Hornets","Washington, P.J.","Out","Injury/Illness - Right Knee; Sprain"
"2021-10-27","2021-10-27","07:00 (ET)","CHA@ORL","Orlando Magic","Carter-Williams, Michael","Out","Injury/Illness - Left Ankle; Injury recovery"
"2021-10-27","2021-10-27","07:00 (ET)","CHA@ORL","Orlando Magic","Fultz, Markelle","Out","Injury/Illness - Left Knee; Injury recovery"
"2021-10-27","2021-10-27","07:00 (ET)","CHA@ORL","Orlando Magic","Isaac, Jonathan","Out","Injury/Illness - Left Knee; Injury recovery"
"2021-10-27","2021-10-27","07:00 (ET)","CHA@ORL","Orlando Magic","Moore, E'Twaun","Out","Injury/Illness - Left Knee; Sprained"
"2021-10-27","2021-10-27","07:00 (ET)","CHA@ORL","Orlando Magic","Okeke, Chuma","Out","Injury/Illness - Right Hip; Bone bruise"
"2021-10-27","2021-10-27","07:30 (ET)","ATL@NOP","Atlanta Hawks","Gallinari, Danilo","Available","Injury/Illness - Left Shoulder; Soreness"
"2021-10-27","2021-10-27","07:30 (ET)","ATL@NOP","Atlanta Hawks","Hunter, De'Andre","Available","Injury/Illness - Non-covid; Illness"
"2021-10-27","2021-10-27","07:30 (ET)","ATL@NOP","Atlanta Hawks","Okongwu, Onyeka","Out","Injury/Illness - Right Shoulder; Injury Recovery"
"2021-10-27","2021-10-27","07:30 (ET)","ATL@NOP","Atlanta Hawks","Williams, Lou","Out","Injury/Illness - Right Ankle; Soreness"
"2021-10-27","2021-10-27","07:30 (ET)","ATL@NOP","New Orleans Pelicans","Hart, Josh","Out","Injury/Illness - Right Quadriceps; Tendinosis"
"2021-10-27","2021-10-27","07:30 (ET)","ATL@NOP","New Orleans Pelicans","Williamson, Zion","Out","Injury/Illness - Right Foot; Fracture"
"2021-10-27","2021-10-27","07:30 (ET)","IND@TOR","Indiana Pacers","Jarreau, DeJon","Out","G League - Two-Way"
"2021-10-27","2021-10-27","07:30 (ET)","IND@TOR","Indiana Pacers","LeVert, Caris","Out","Injury/Illness - Back; Sore"
"2021-10-27","2021-10-27","07:30 (ET)","IND@TOR","Indiana Pacers","Martin, Kelan","Out","Injury/Illness - Left Hamstring; Strain"
"2021-10-27","2021-10-27","07:30 (ET)","IND@TOR","Indiana Pacers","Warren, T.J.","Out","Injury/Illness - Left Navicular; Fracture"
"2021-10-27","2021-10-27","07:30 (ET)","IND@TOR","Indiana Pacers","Washington Jr., Duane","Out","G League - Two-Way"
"2021-10-27","2021-10-27","07:30 (ET)","IND@TOR","Toronto Raptors","Siakam, Pascal","Out","Injury/Illness - Left Shoulder; Injury recovery"
"2021-10-27","2021-10-27","07:30 (ET)","IND@TOR","Toronto Raptors","Watanabe, Yuta","Out","Injury/Illness - Left Calf; Strain"
"2021-10-27","2021-10-27","07:30 (ET)","MIA@BKN","Brooklyn Nets","Claxton, Nic","Out","Injury/Illness - N/a; Illness (Non-Covid)"
"2021-10-27","2021-10-27","07:30 (ET)","MIA@BKN","Brooklyn Nets","Irving, Kyrie","Out","Ineligible To Play"
"2021-10-27","2021-10-27","07:30 (ET)","MIA@BKN","Miami Heat","Adebayo, Bam","Available","Injury/Illness - Left Knee; Bruise"
"2021-10-27","2021-10-27","07:30 (ET)","MIA@BKN","Miami Heat","Garrett, Marcus","Out","G League - Two-Way"
"2021-10-27","2021-10-27","07:30 (ET)","MIA@BKN","Miami Heat","Oladipo, Victor","Out","Injury/Illness - Right Knee; Injury Recovery"
"2021-10-27","2021-10-27","07:30 (ET)","WAS@BOS","Boston Celtics","Hauser, Sam","Out","G League - Two-Way"
"2021-10-27","2021-10-27","07:30 (ET)","WAS@BOS","Boston Celtics","Horford, Al","Available","Injury/Illness - Left Adductor; Strain"
"2021-10-27","2021-10-27","07:30 (ET)","WAS@BOS","Boston Celtics","Langford, Romeo","Out","Injury/Illness - Left Calf; Strain"
"2021-10-27","2021-10-27","07:30 (ET)","WAS@BOS","Boston Celtics","Pritchard, Payton","Available","Injury/Illness - Nasal Fracture; Face Mask"
"2021-10-27","2021-10-27","07:30 (ET)","WAS@BOS","Boston Celtics","Thomas, Brodric","Out","G League - Two-Way"
"2021-10-27","2021-10-27","07:30 (ET)","WAS@BOS","Washington Wizards","Bryant, Thomas","Out","Injury/Illness - Left Knee; Injury recovery"
"2021-10-27","2021-10-27","07:30 (ET)","WAS@BOS","Washington Wizards","Gill, Anthony","Out","Injury/Illness - Right Calf; Right calf strain"
"2021-10-27","2021-10-27","07:30 (ET)","WAS@BOS","Washington Wizards","Hachimura, Rui","Out","Not With Team"
"2021-10-27","2021-10-27","07:30 (ET)","WAS@BOS","Washington Wizards","Neto, Raul","Out","Injury/Illness - Left Shoulder; Left shoulder contusion"
"2021-10-27","2021-10-27","07:30 (ET)","WAS@BOS","Washington Wizards","Winston, Cassius","Out","Injury/Illness - Left Hamstring; Left hamstring strain"
"2021-10-27","2021-10-27","08:00 (ET)","LAL@OKC","Los Angeles Lakers","Ariza, Trevor","Out","Injury/Illness - Right Ankle; Injury recovery"
"2021-10-27","2021-10-27","08:00 (ET)","LAL@OKC","Los Angeles Lakers","Davis, Anthony","Available","Injury/Illness - Right Knee; Soreness"
"2021-10-27","2021-10-27","08:00 (ET)","LAL@OKC","Los Angeles Lakers","Doumbouya, Sekou","Out","G League - Two-Way"
"2021-10-27","2021-10-27","08:00 (ET)","LAL@OKC","Los Angeles Lakers","Ellington, Wayne","Available","Injury/Illness - Left Hamstring; Strain"
"2021-10-27","2021-10-27","08:00 (ET)","LAL@OKC","Los Angeles Lakers","Horton-Tucker, Talen","Out","Injury/Illness - Right Thumb; Injury recovery"
