"reportDate","gameDate","gameTime","gameMatchup","teamName","playerName","playerStatus","playerReason"
"2021-10-31","2021-10-31","03:30 (ET)","SAC@DAL","Dallas Mavericks","Brown, Sterling","Available","Injury/Illness - Left Ankle; Sprain"
"2021-10-31","2021-10-31","03:30 (ET)","SAC@DAL","Dallas Mavericks","Porzingis, Kristaps","Out","Injury/Illness - Low Back; Tightness"
"2021-10-31","2021-10-31","03:30 (ET)","SAC@DAL","Sacramento Kings","King, Louis","Out","G League - Two-Way"
"2021-10-31","2021-10-31","03:30 (ET)","SAC@DAL","Sacramento Kings","Queta, Neemias","Out","G League - Two-Way"
"2021-10-31","2021-10-31","03:30 (ET)","SAC@DAL","Sacramento Kings","Ramsey, Jahmi'us","Out","G League - On Assignment"
"2021-10-31","2021-10-31","03:30 (ET)","SAC@DAL","Sacramento Kings","Woodard II, Robert","Out","G League - On Assignment"
"2021-10-31","2021-10-31","07:00 (ET)","POR@CHA","Charlotte Hornets","Carey Jr., Vernon","Available","G League - On Assignment"
"2021-10-31","2021-10-31","07:00 (ET)","POR@CHA","Charlotte Hornets","Kulboka, Arnoldas","Out","G League - Two-Way"
"2021-10-31","2021-10-31","07:00 (ET)","POR@CHA","Charlotte Hornets","Lewis, Scottie","Out","G League - Two-Way"
"2021-10-31","2021-10-31","07:00 (ET)","POR@CHA","Charlotte Hornets","Rozier, Terry","Available","Injury/Illness - Right Ankle; Sprain"
"2021-10-31","2021-10-31","07:00 (ET)","POR@CHA","Charlotte Hornets","Thor, JT","Available","G League - On Assignment"
"2021-10-31","2021-10-31","07:00 (ET)","POR@CHA","Portland Trail Blazers","Snell, Tony","Available","Injury/Illness - Right Foot; Sprain"
"2021-10-31","2021-10-31","07:00 (ET)","UTA@MIL","Milwaukee Bucks","DiVincenzo, Donte","Out","Injury/Illness - Left Ankle; Injury recovery"
"2021-10-31","2021-10-31","07:00 (ET)","UTA@MIL","Milwaukee Bucks","Holiday, Jrue","Out","Injury/Illness - Left Ankle; Sprain"
"2021-10-31","2021-10-31","07:00 (ET)","UTA@MIL","Milwaukee Bucks","Lopez, Brook","Out","Injury/Illness - Back; Soreness"
"2021-10-31","2021-10-31","07:00 (ET)","UTA@MIL","Milwaukee Bucks","Middleton, Khris","Out","Injury/Illness - Body; Illness"
"2021-10-31","2021-10-31","07:00 (ET)","UTA@MIL","Milwaukee Bucks","Ojeleye, Semi","Out","Return to Competition Reconditioning"
"2021-10-31","2021-10-31","07:00 (ET)","UTA@MIL","Utah Jazz","Azubuike, Udoka","Out","G League - On Assignment"
"2021-10-31","2021-10-31","07:00 (ET)","UTA@MIL","Utah Jazz","Gay, Rudy","Out","Injury/Illness - Right Heel; Injury Recovery"
"2021-10-31","2021-10-31","07:30 (ET)","DET@BKN","Brooklyn Nets","Claxton, Nic","Out","Injury/Illness - N/a; Illness (non-covid)"
"2021-10-31","2021-10-31","07:30 (ET)","DET@BKN","Brooklyn Nets","Irving, Kyrie","Out","Ineligible To Play"
"2021-10-31","2021-10-31","07:30 (ET)","DET@BKN","Brooklyn Nets","Millsap, Paul","Out","Personal Reasons"
"2021-10-31","2021-10-31","07:30 (ET)","DET@BKN","Detroit Pistons","Cunningham, Cade","Out","Injury/Illness - Right Ankle; Injury Management"
"2021-10-31","2021-10-31","07:30 (ET)","DET@BKN","Detroit Pistons","Livers, Isaiah","Out","G League - On Assignment"
"2021-10-31","2021-10-31","07:30 (ET)","DET@BKN","Detroit Pistons","Smith, Chris","Out","G League - Two-Way"
"2021-10-31","2021-10-31","10:30 (ET)","HOU@LAL","Houston Rockets","House Jr., Danuel","Out","Injury/Illness - Right Foot; Sprain"
"2021-10-31","2021-10-31","10:30 (ET)","HOU@LAL","Houston Rockets","Mathews, Garrison","Out","G League - Two-Way"
"2021-10-31","2021-10-31","10:30 (ET)","HOU@LAL","Houston Rockets","Nix, Daishen","Out","G League - Two-Way"
"2021-10-31","2021-10-31","10:30 (ET)","HOU@LAL","Houston Rockets","Porter Jr., Kevin","Questionable","Injury/Illness - Left Ankle; Sprain"
"2021-10-31","2021-10-31","10:30 (ET)","HOU@LAL","Los Angeles Lakers","Ariza, Trevor","Out","Injury/Illness - Right Ankle; Injury recovery"
"2021-10-31","2021-10-31","10:30 (ET)","HOU@LAL","Los Angeles Lakers","Davis, Anthony","Probable","Injury/Illness - Right Knee; Soreness"
"2021-10-31","2021-10-31","10:30 (ET)","HOU@LAL","Los Angeles Lakers","Doumbouya, Sekou","Out","G League - Two-Way"
"2021-10-31","2021-10-31","10:30 (ET)","HOU@LAL","Los Angeles Lakers","Ellington, Wayne","Questionable","Injury/Illness - Left Hamstring; Strain"
"2021-10-31","2021-10-31","10:30 (ET)","HOU@LAL","Los Angeles Lakers","Horton-Tucker, Talen","Out","Injury/Illness - Right Thumb; Injury recovery"
"2021-10-31","2021-10-31","10:30 (ET)","HOU@LAL","Los Angeles Lakers","Howard, Dwight","Questionable","Injury/Illness - Neck; Stiffness"
"2021-10-31","2021-10-31","10:30 (ET)","HOU@LAL","Los Angeles Lakers","Huff, Jay","Out","G League - Two-Way"
"2021-10-31","2021-10-31","10:30 (ET)","HOU@LAL","Los Angeles Lakers","James, LeBron","Questionable","Injury/Illness - Right Ankle; Soreness"
"2021-10-31","2021-10-31","10:30 (ET)","HOU@LAL","Los Angeles Lakers","Nunn, Kendrick","Out","Injury/Illness - Right Knee; Bone bruise"
"2021-10-31","2021-11-01","10:30 (ET)","CLE@CHA","Charlotte Hornets",NA,NA,NA
"2021-10-31","2021-11-01","10:30 (ET)","CLE@CHA","Cleveland Cavaliers","Fall, Tacko","Out","G League - Two-Way"
"2021-10-31","2021-11-01","10:30 (ET)","CLE@CHA","Cleveland Cavaliers","Nembhard Jr., RJ","Out","G League - Two-Way"
"2021-10-31","2021-11-01","10:30 (ET)","CLE@CHA","Cleveland Cavaliers","Okoro, Isaac","Out","Injury/Illness - Left Hamstring; Strain"
"2021-10-31","2021-11-01","10:30 (ET)","CLE@CHA","Cleveland Cavaliers","Pangos, Kevin","Out","Personal Reasons"
"2021-10-31","2021-11-01","10:30 (ET)","POR@PHI","Philadelphia 76ers","Riller, Grant","Out","Injury/Illness - Left Knee; Injury Recovery"
"2021-10-31","2021-11-01","10:30 (ET)","POR@PHI","Philadelphia 76ers","Simmons, Ben","Out","Personal Reasons"
"2021-10-31","2021-11-01","10:30 (ET)","POR@PHI","Portland Trail Blazers",NA,NA,NA
"2021-10-31","2021-11-01","10:30 (ET)","SAS@IND","Indiana Pacers","Brogdon, Malcolm","Questionable","Injury/Illness - Left Hamstring; Sore"
"2021-10-31","2021-11-01","10:30 (ET)","SAS@IND","Indiana Pacers","Jackson, Isaiah","Out","Injury/Illness - Left Knee; Hyperextension"
"2021-10-31","2021-11-01","10:30 (ET)","SAS@IND","Indiana Pacers","Lamb, Jeremy","Doubtful","Injury/Illness - Left Ankle; Sprain"
"2021-10-31","2021-11-01","10:30 (ET)","SAS@IND","Indiana Pacers","LeVert, Caris","Questionable","Injury/Illness - Back; Sore"
"2021-10-31","2021-11-01","10:30 (ET)","SAS@IND","Indiana Pacers","Martin, Kelan","Questionable","Injury/Illness - Left Hamstring; Strain"
"2021-10-31","2021-11-01","10:30 (ET)","SAS@IND","Indiana Pacers","Warren, T.J.","Out","Injury/Illness - Left Navicular; Fracture"
"2021-10-31","2021-11-01","10:30 (ET)","SAS@IND","San Antonio Spurs","Cacok, Devontae","Out","G League - Two-Way"
"2021-10-31","2021-11-01","10:30 (ET)","SAS@IND","San Antonio Spurs","Collins, Zach","Out","Injury/Illness - Left Ankle; Stress Fracture"
"2021-10-31","2021-11-01","10:30 (ET)","SAS@IND","San Antonio Spurs","McDermott, Doug","Out","Injury/Illness - Right Knee; Inflammation"
"2021-10-31","2021-11-01","10:30 (ET)","SAS@IND","San Antonio Spurs","Primo, Joshua","Out","G League - On Assignment"
"2021-10-31","2021-11-01","10:30 (ET)","SAS@IND","San Antonio Spurs","Wieskamp, Joe","Out","G League - Two-Way"
"2021-10-31","2021-11-01","07:30 (ET)","CHI@BOS","Boston Celtics","Fernando, Bruno","Out","G League - On Assignment"
"2021-10-31","2021-11-01","07:30 (ET)","CHI@BOS","Boston Celtics","Hauser, Sam","Out","G League - Two-Way"
"2021-10-31","2021-11-01","07:30 (ET)","CHI@BOS","Boston Celtics","Thomas, Brodric","Out","G League - Two-Way"
"2021-10-31","2021-11-01","07:30 (ET)","CHI@BOS","Chicago Bulls","Dotson, Devon","Out","G League - Two-Way"
"2021-10-31","2021-11-01","07:30 (ET)","CHI@BOS","Chicago Bulls","LaVine, Zach","Available","Injury/Illness - Left Thumb; Sprain"
"2021-10-31","2021-11-01","07:30 (ET)","CHI@BOS","Chicago Bulls","Simonovic, Marko","Out","G League - On Assignment"
"2021-10-31","2021-11-01","07:30 (ET)","CHI@BOS","Chicago Bulls","White, Coby","Out","Injury/Illness - Left Shoulder; Injury Management"
"2021-10-31","2021-11-01","07:30 (ET)","CHI@BOS","Chicago Bulls","Williams, Patrick","Out","Injury/Illness - Left Wrist; Ligament Tear"
"2021-10-31","2021-11-01","07:30 (ET)","TOR@NYK","New York Knicks","Noel, Nerlens","Questionable","Injury/Illness - Left Knee; Sore"
"2021-10-31","2021-11-01","07:30 (ET)","TOR@NYK","New York Knicks","Samanic, Luka","Out","G League - Two-Way"
"2021-10-31","2021-11-01","07:30 (ET)","TOR@NYK","Toronto Raptors","Champagnie, Justin","Available","-"
"2021-10-31","2021-11-01","07:30 (ET)","TOR@NYK","Toronto Raptors","Johnson, David","Out","G League - Two-Way"
"2021-10-31","2021-11-01","07:30 (ET)","TOR@NYK","Toronto Raptors","Siakam, Pascal","Out","Injury/Illness - Left Shoulder; Injury recovery"
"2021-10-31","2021-11-01","07:30 (ET)","TOR@NYK","Toronto Raptors","Watanabe, Yuta","Out","Injury/Illness - Left Calf; Strain"
"2021-10-31","2021-11-01","07:30 (ET)","WAS@ATL","Atlanta Hawks","Okongwu, Onyeka","Out","Injury/Illness - Right Shoulder; Injury Recovery"
"2021-10-31","2021-11-01","07:30 (ET)","WAS@ATL","Washington Wizards","Bryant, Thomas","Out","Injury/Illness - Left Knee; Left ACL injury recovery"
"2021-10-31","2021-11-01","07:30 (ET)","WAS@ATL","Washington Wizards","Gafford, Daniel","Questionable","Injury/Illness - Right Quad; Right quad contusion"
"2021-10-31","2021-11-01","07:30 (ET)","WAS@ATL","Washington Wizards","Gill, Anthony","Out","Injury/Illness - Right Calf; Right calf strain"
"2021-10-31","2021-11-01","07:30 (ET)","WAS@ATL","Washington Wizards","Hachimura, Rui","Out","Not With Team"
"2021-10-31","2021-11-01","07:30 (ET)","WAS@ATL","Washington Wizards","Winston, Cassius","Out","Injury/Illness - Left Hamstring; Left hamstring strain"
"2021-10-31","2021-11-01","08:00 (ET)","DEN@MEM","Denver Nuggets","Cancar, Vlatko","Out","Injury/Illness - Left Hip; Strain"
"2021-10-31","2021-11-01","08:00 (ET)","DEN@MEM","Denver Nuggets","Cornelie, Petr","Out","G League - Two-Way"
"2021-10-31","2021-11-01","08:00 (ET)","DEN@MEM","Denver Nuggets","Murray, Jamal","Out","Injury/Illness - Left Knee; Injury Recovery"
"2021-10-31","2021-11-01","08:00 (ET)","DEN@MEM","Memphis Grizzlies","Brooks, Dillon","Out","Injury/Illness - Left Hand; Fracture Recovery"
"2021-10-31","2021-11-01","08:00 (ET)","ORL@MIN","Minnesota Timberwolves","Wright IV, McKinley","Out","G League - Two-Way"
"2021-10-31","2021-11-01","08:00 (ET)","ORL@MIN","Orlando Magic","Carter-Williams, Michael","Out","Injury/Illness - Left Ankle; Injury recovery"
"2021-10-31","2021-11-01","08:00 (ET)","ORL@MIN","Orlando Magic","Fultz, Markelle","Out","Injury/Illness - Left Knee; Injury recovery"
"2021-10-31","2021-11-01","08:00 (ET)","ORL@MIN","Orlando Magic","Harris, Gary","Questionable","Injury/Illness - Left Ankle; Sprain"
"2021-10-31","2021-11-01","08:00 (ET)","ORL@MIN","Orlando Magic","Isaac, Jonathan","Out","Injury/Illness - Left Knee; Injury recovery"
"2021-10-31","2021-11-01","08:00 (ET)","ORL@MIN","Orlando Magic","Moore, E'Twaun","Out","Injury/Illness - Left Knee; Sprain"
"2021-10-31","2021-11-01","10:30 (ET)","OKC@LAC","LA Clippers","Ibaka, Serge","Out","Injury/Illness - Low Back; Injury Recovery"
"2021-10-31","2021-11-01","10:30 (ET)","OKC@LAC","LA Clippers","Johnson, Keon","Out","G League - On Assignment"
"2021-10-31","2021-11-01","10:30 (ET)","OKC@LAC","LA Clippers","Leonard, Kawhi","Out","Injury/Illness - Right Knee; ACL - injury recovery"
"2021-10-31","2021-11-01","10:30 (ET)","OKC@LAC","LA Clippers","Morris Sr., Marcus","Out","Injury/Illness - Left Knee; Injury Maintenance"
"2021-10-31","2021-11-01","10:30 (ET)","OKC@LAC","LA Clippers","Preston, Jason","Out","Injury/Illness - Right Foot; Injury Recovery"
