"reportDate","gameDate","gameTime","gameMatchup","teamName","playerName","playerStatus","playerReason"
"2021-10-28","2021-10-28","07:00 (ET)","ATL@WAS","Atlanta Hawks","Bogdanovic, Bogdan","Available","Injury/Illness - Right Ankle; Soreness"
"2021-10-28","2021-10-28","07:00 (ET)","ATL@WAS","Atlanta Hawks","Huerter, Kevin","Available","Injury/Illness - Right Ankle; Soreness"
"2021-10-28","2021-10-28","07:00 (ET)","ATL@WAS","Atlanta Hawks","Okongwu, Onyeka","Out","Injury/Illness - Right Shoulder; Injury Recovery"
"2021-10-28","2021-10-28","07:00 (ET)","ATL@WAS","Atlanta Hawks","Williams, Lou","Available","Injury/Illness - Right Ankle; Soreness"
"2021-10-28","2021-10-28","07:00 (ET)","ATL@WAS","Atlanta Hawks","Young, Trae","Available","Injury/Illness - Left Shin; Soreness"
"2021-10-28","2021-10-28","07:00 (ET)","ATL@WAS","Washington Wizards","Bryant, Thomas","Out","Injury/Illness - Left Knee; Left ACL injury recovery"
"2021-10-28","2021-10-28","07:00 (ET)","ATL@WAS","Washington Wizards","Dinwiddie, Spencer","Out","Rest - Rest"
"2021-10-28","2021-10-28","07:00 (ET)","ATL@WAS","Washington Wizards","Gafford, Daniel","Out","Injury/Illness - Right Quad; Right quad contusion"
"2021-10-28","2021-10-28","07:00 (ET)","ATL@WAS","Washington Wizards","Gill, Anthony","Out","Injury/Illness - Right Calf; Right calf strain"
"2021-10-28","2021-10-28","07:00 (ET)","ATL@WAS","Washington Wizards","Hachimura, Rui","Out","Not With Team"
"2021-10-28","2021-10-28","07:00 (ET)","ATL@WAS","Washington Wizards","Winston, Cassius","Out","Injury/Illness - Left Hamstring; Left hamstring strain"
"2021-10-28","2021-10-28","07:00 (ET)","DET@PHI","Detroit Pistons","Cunningham, Cade","Out","G League - On Assignment"
"2021-10-28","2021-10-28","07:00 (ET)","DET@PHI","Detroit Pistons","Grant, Jerami","Available","Injury/Illness - Left Elbow; Infection"
"2021-10-28","2021-10-28","07:00 (ET)","DET@PHI","Detroit Pistons","Livers, Isaiah","Out","G League - On Assignment"
"2021-10-28","2021-10-28","07:00 (ET)","DET@PHI","Detroit Pistons","Smith, Chris","Out","G League - Two-Way"
"2021-10-28","2021-10-28","07:00 (ET)","DET@PHI","Philadelphia 76ers","Embiid, Joel","Available","Injury/Illness - Right Knee; Soreness"
"2021-10-28","2021-10-28","07:00 (ET)","DET@PHI","Philadelphia 76ers","Henry, Aaron","Out","G League - Two-Way"
"2021-10-28","2021-10-28","07:00 (ET)","DET@PHI","Philadelphia 76ers","Milton, Shake","Available","Injury/Illness - Right Ankle; Sprain"
"2021-10-28","2021-10-28","07:00 (ET)","DET@PHI","Philadelphia 76ers","Riller, Grant","Out","Injury/Illness - Left Knee; Injury recovery"
"2021-10-28","2021-10-28","07:00 (ET)","DET@PHI","Philadelphia 76ers","Simmons, Ben","Out","Personal Reasons"
"2021-10-28","2021-10-28","07:00 (ET)","DET@PHI","Philadelphia 76ers","Springer, Jaden","Out","G League - On Assignment"
"2021-10-28","2021-10-28","08:00 (ET)","NYK@CHI","Chicago Bulls","Cook, Tyler","Out","G League - Two-Way"
"2021-10-28","2021-10-28","08:00 (ET)","NYK@CHI","Chicago Bulls","Dotson, Devon","Out","G League - Two-Way"
"2021-10-28","2021-10-28","08:00 (ET)","NYK@CHI","Chicago Bulls","LaVine, Zach","Available","-"
