"reportDate","gameDate","gameTime","gameMatchup","teamName","playerName","playerStatus","playerReason"
"2021-10-11","2021-10-11","07:00 (ET)","HOU@TOR","Houston Rockets","Gordon, Eric","Out","Injury/Illness - Left Ankle; Soreness"
"2021-10-11","2021-10-11","07:00 (ET)","HOU@TOR","Houston Rockets","House Jr., Danuel","Out","Personal Reasons"
"2021-10-11","2021-10-11","07:00 (ET)","HOU@TOR","Houston Rockets","Tate, Jae'Sean","Available","Injury/Illness - Back; Tightness"
"2021-10-11","2021-10-11","07:00 (ET)","HOU@TOR","Toronto Raptors","Boucher, Chris","Out","Injury/Illness - Left Finger; Dislocation - middle"
"2021-10-11","2021-10-11","07:00 (ET)","HOU@TOR","Toronto Raptors","Dragic, Goran","Out","Rest"
"2021-10-11","2021-10-11","07:00 (ET)","HOU@TOR","Toronto Raptors","Siakam, Pascal","Out","Injury/Illness - Left Shoulder; Surgery - rehabilitation"
"2021-10-11","2021-10-11","07:00 (ET)","HOU@TOR","Toronto Raptors","Watanabe, Yuta","Out","Injury/Illness - Left Calf; Strain"
"2021-10-11","2021-10-11","07:30 (ET)","CHA@MIA","Charlotte Hornets","Hayward, Gordon","Out","Health and Safety Protocols"
"2021-10-11","2021-10-11","07:30 (ET)","CHA@MIA","Charlotte Hornets","Oubre Jr., Kelly","Out","Injury/Illness - Right Ankle; Sprain"
"2021-10-11","2021-10-11","07:30 (ET)","CHA@MIA","Charlotte Hornets","Plumlee, Mason","Out","Health and Safety Protocols"
"2021-10-11","2021-10-11","07:30 (ET)","CHA@MIA","Charlotte Hornets","Rozier, Terry","Out","Injury/Illness - Left Ankle; Sprain"
"2021-10-11","2021-10-11","07:30 (ET)","CHA@MIA","Miami Heat","Butler, Jimmy","Out","Injury/Illness - Head; Cold-like symptoms"
"2021-10-11","2021-10-11","07:30 (ET)","CHA@MIA","Miami Heat","Okpala, KZ","Out","Injury/Illness - Right Achilles; Inflammation"
"2021-10-11","2021-10-11","07:30 (ET)","CHA@MIA","Miami Heat","Oladipo, Victor","Out","Injury/Illness - Right Knee; Surgery Rehabilitation"
"2021-10-11","2021-10-11","08:00 (ET)","BKN@PHI","Brooklyn Nets","Bembry, DeAndre'","Out","Injury/Illness - N/a; Dental Procedure"
"2021-10-11","2021-10-11","08:00 (ET)","BKN@PHI","Brooklyn Nets","Cacok, Devontae","Out","Injury/Illness - Right Groin; Soreness"
"2021-10-11","2021-10-11","08:00 (ET)","BKN@PHI","Brooklyn Nets","Claxton, Nicolas","Out","Injury/Illness - N/a; Illness (Non-Covid)"
"2021-10-11","2021-10-11","08:00 (ET)","BKN@PHI","Brooklyn Nets","Irving, Kyrie","Out","Not With Team"
"2021-10-11","2021-10-11","08:00 (ET)","BKN@PHI","Philadelphia 76ers","Curry, Seth","Out","Rest"
"2021-10-11","2021-10-11","08:00 (ET)","BKN@PHI","Philadelphia 76ers","Harris, Tobias","Out","Injury/Illness - Right Knee; Soreness"
"2021-10-11","2021-10-11","08:00 (ET)","BKN@PHI","Philadelphia 76ers","Maxey, Tyrese","Out","Injury/Illness - Left Adductor; Tightness"
"2021-10-11","2021-10-11","08:00 (ET)","BKN@PHI","Philadelphia 76ers","Milton, Shake","Out","Injury/Illness - Right Ankle; Sprain"
"2021-10-11","2021-10-11","08:00 (ET)","BKN@PHI","Philadelphia 76ers","Riller, Grant","Out","Injury/Illness - Left Knee; Surgery"
"2021-10-11","2021-10-11","08:00 (ET)","BKN@PHI","Philadelphia 76ers","Simmons, Ben","Out","Not With Team"
"2021-10-11","2021-10-11","08:00 (ET)","BKN@PHI","Philadelphia 76ers","Thybulle, Matisse","Out","Injury/Illness - Right Shoulder; Soreness"
"2021-10-11","2021-10-11","08:00 (ET)","DET@MEM","Detroit Pistons","Cunningham, Cade","Out","Injury/Illness - Right Ankle; Sprain"
"2021-10-11","2021-10-11","08:00 (ET)","DET@MEM","Detroit Pistons","Cunningham, Jared","Out","Injury/Illness - Right Hamstring; Strain"
"2021-10-11","2021-10-11","08:00 (ET)","DET@MEM","Detroit Pistons","Hayes, Killian","Available","Injury/Illness - Left Ankle; Sprain"
"2021-10-11","2021-10-11","08:00 (ET)","DET@MEM","Detroit Pistons","Livers, Isaiah","Out","Injury/Illness - Right Foot; Surgery"
"2021-10-11","2021-10-11","08:00 (ET)","DET@MEM","Detroit Pistons","McGruder, Rodney","Out","Injury/Illness - Left Hip; Strain"
"2021-10-11","2021-10-11","08:00 (ET)","DET@MEM","Detroit Pistons","Smith, Chris","Out","Injury/Illness - Left Knee; Surgery"
"2021-10-11","2021-10-11","08:00 (ET)","DET@MEM","Detroit Pistons","Stanley, Cassius","Out","Injury/Illness - Right Knee; Soreness"
